,HINDPETRO.BO,RELIANCE.BO,BPCL.BO,MARUTI.BO,YESBANK.BO,IOC.BO,CIPLA.BO,ICICIBANK.BO,TATASTEEL.BO,VEDL.BO,SBIN.BO,BAJFINANCE.BO,IBULHSGFIN.BO,ONGC.BO,HINDUNILVR.BO,LT.BO,AXISBANK.BO,HDFCBANK.BO,TCS.BO,INFY.BO,KOTAKBANK.BO,SUNPHARMA.BO,ASHOKLEY.BO,TITAN.BO,BANKBARODA.BO,GAIL.BO,TATAMOTORS.BO,M&M.BO,PNB.BO,JSWSTEEL.BO,INDUSINDBK.BO,PEL.BO,ITC.BO,GODREJCP.BO,HDFC.BO,DLF.BO,EICHERMOT.BO,LUPIN.BO,BHARATFORG.BO,BAJAJ-AUTO.BO,DRREDDY.BO,ULTRACEMCO.BO,HEROMOTOCO.BO,BAJAJFINSV.BO,AUROPHARMA.BO,POWERGRID.BO,ADANIPORTS.BO,GRASIM.BO,BIOCON.BO,LICHSGFIN.BO,TECHM.BO,HINDALCO.BO,BRITANNIA.BO,BHARTIARTL.BO,PFC.BO,BEL.BO,RECLTD.BO,ASIANPAINT.BO,APOLLOHOSP.BO,M&MFIN.BO,GLENMARK.BO,NESTLEIND.BO,DIVISLAB.BO,ACC.BO,HAVELLS.BO,TVSMOTOR.BO,WIPRO.BO,UPL.BO,DABUR.BO,AMBUJACEM.BO,CADILAHC.BO,FEDERALBNK.BO,BHEL.BO,MOTHERSUMI.BO,TATAGLOBAL.BO,MRF.BO,COALINDIA.BO,PIDILITIND.BO,PAGEIND.BO,HCLTECH.BO,NTPC.BO,SRTRANSFIN.BO,NMDC.BO,TATAPOWER.BO,PETRONET.BO,ZEEL.BO,MARICO.BO,COLPAL.BO,EXIDEIND.BO,TATACHEM.BO,SIEMENS.BO,TATAMTRDVR.BO,INFRATEL.BO,BOSCHLTD.BO,SHREECEM.BO,BAJAJHLDNG.BO,CUMMINSIND.BO,CROMPTON.BO
52,323.925385,616.259155,400.240509,5731.464844,271.204468,162.984711,582.6395259999999,243.98045299999998,454.815338,232.87445099999997,262.772797,1039.223999,795.696716,185.243759,857.2529300000001,943.8098140000001,507.809723,1358.776123,1187.237549,470.622192,808.08136,679.169067,82.859673,435.28939800000006,158.802368,282.66265899999996,460.10000599999995,642.07251,139.649994,178.066895,1286.111206,1760.2396239999998,253.215225,515.802185,1342.138428,141.227951,22909.435547,1461.594849,511.791931,2719.018799,2826.355469,3782.125244,3072.805664,3763.806396,670.6104740000001,182.895645,293.742432,844.1591800000001,356.11557,543.404724,481.42736799999994,196.727829,3065.659912,352.418152,122.626938,132.411957,142.158966,1002.496338,1233.5980220000001,284.697144,903.683655,6046.203613000001,742.5988769999999,1345.079712,412.174438,426.04400599999997,245.399857,676.695435,273.20953399999996,219.272858,419.98055999999997,83.653992,102.237602,232.940948,137.717178,51901.835938,284.59921299999996,665.293457,14113.568359,837.6250610000001,149.114578,902.0872800000001,130.997162,77.64984100000001,191.12528999999998,498.417755,275.197205,883.480042,207.303406,544.312134,1184.393921,280.5,280.67242400000003,21019.789063,15873.516602000002,2035.035522,852.202576,184.920456
53,323.180054,639.005615,403.05246,5775.04541,275.776947,165.070923,584.325317,244.776306,452.93191500000006,231.960373,267.480194,1031.258423,807.138,186.011581,852.8549800000001,952.194031,513.305725,1362.477661,1176.890991,471.854462,817.4207150000001,676.643738,85.896912,434.001282,159.64627099999998,283.477722,470.700012,645.405762,141.5,178.98701499999999,1304.694702,1811.0402829999998,255.00351,519.7276,1336.168335,142.698059,22904.869141,1465.91626,525.617493,2764.782227,2812.628174,3800.1823729999996,3120.064453,3817.667725,665.292114,185.76985200000001,299.8414,829.977661,354.97027599999996,554.466675,476.89013700000004,197.470566,3061.15332,358.810425,125.07766000000001,135.395447,145.619507,1014.60144,1237.607788,284.94342,903.8327640000001,6141.481445,742.991272,1342.186646,413.641754,423.41445899999997,245.12576299999998,670.2787480000001,273.850708,219.07842999999997,427.48629800000003,83.89917,104.048027,234.51931800000003,138.005676,52108.277344,286.413116,668.1465450000001,14151.129883000001,840.817749,151.69873,914.58905,131.22116100000002,77.744606,192.653503,501.535034,274.01355,885.183167,209.121857,548.905701,1187.3280029999999,282.5,282.174591,21179.234375,16030.745116999999,2043.147827,847.544983,183.44267299999998
54,327.589447,638.956665,407.887573,5725.871094,273.698547,164.527618,582.689087,244.15751600000002,442.87069699999995,226.60643,265.64679,1047.6876220000001,805.7197269999999,188.36312900000001,852.806091,953.8323359999999,506.720459,1368.252197,1191.210205,465.39633200000003,816.371887,672.682434,86.656219,435.6362,159.149872,284.564148,467.10000599999995,642.242859,141.649994,175.693939,1315.370239,1825.8455809999998,255.438538,524.8749389999999,1336.021362,142.208008,23045.419922,1445.948242,513.7529910000001,2762.669434,2806.871582,3768.147217,3099.910889,3798.931396,661.713379,186.39260900000002,305.742035,832.500427,357.974915,555.543518,477.41549699999996,190.637329,3029.80542,357.968048,124.306137,135.607727,143.543182,1010.7474369999999,1246.270752,282.529877,896.03125,6171.593261999999,740.5880129999999,1337.606323,413.20153799999997,421.38021900000007,246.09758,688.1083980000001,272.173676,218.835388,424.708191,83.016541,103.692139,232.61245699999998,137.236298,51985.75,285.661011,661.899353,14192.158203,840.7194820000001,150.83734099999998,932.777832,131.982773,78.64475300000001,191.610443,501.535034,275.197205,900.316528,210.448837,555.965332,1204.3359380000002,282.450012,282.538727,21134.144531,15735.902344,2065.056641,840.606934,184.13230900000002
55,319.88867200000004,632.639587,402.736725,5704.178711,277.96875,162.919525,585.0195309999999,242.785706,434.509674,219.55490099999997,267.282013,1074.522095,808.8874509999999,185.003784,851.242432,947.7609859999999,505.235046,1373.483643,1197.497925,459.71408099999996,823.563721,673.9698490000001,86.32401999999999,435.487579,158.008102,281.19574,462.64999400000005,633.897583,140.949997,172.449341,1312.404785,1848.106689,255.24517799999998,522.381958,1338.174805,139.904846,23301.105469,1438.398193,510.124969,2752.056885,2805.887695,3778.742676,3073.134277,3821.9646,662.111023,187.11116,304.204926,828.902771,358.0914,556.277649,468.627533,188.01298500000001,3043.9689940000003,357.522064,120.85696399999999,134.660294,140.544052,1010.105225,1235.974243,276.028168,889.6708369999999,6197.93457,759.568604,1346.044067,414.473236,414.48373399999997,246.14742999999999,693.3494870000001,270.841888,219.32147200000003,431.43411299999997,82.624252,102.334572,232.90840099999997,135.841827,51444.351563,283.272003,658.997131,14229.520508000001,831.927246,150.454498,942.4851070000001,126.337883,77.839355,187.535156,508.066498,274.50674399999997,905.57196,207.942322,547.7453,1194.5390630000002,279.0,281.71939100000003,21651.533203,15772.048828,2044.653809,836.143433,184.526382
56,320.229645,630.411438,399.41854900000004,5799.656738000001,276.872864,162.789124,584.672363,241.68048100000001,431.38510099999996,220.07724,270.75064100000003,1083.4335939999999,803.1667480000001,182.124344,850.509399,948.884644,511.07760599999995,1376.987793,1200.194214,461.699432,823.963318,678.77301,85.754532,437.51885999999996,158.157043,274.794952,467.60000599999995,634.481506,141.350006,171.190216,1309.044067,1833.15564,255.970154,520.901245,1344.991699,139.56182900000002,23230.632813,1440.285645,505.90866100000005,2758.97168,2665.366943,3802.2219240000004,3075.7653809999997,3813.27124,654.357178,186.10519399999998,298.2547,834.401611,355.534943,556.17981,467.14694199999997,187.072174,3042.532959,357.175171,119.631607,137.431488,140.267197,1018.899902,1213.302124,276.028168,881.968628,6080.035645,745.443542,1352.071167,413.641754,416.666779,241.313202,697.757996,270.940552,220.439468,428.26611299999996,83.948196,101.914688,234.51931800000003,135.40905800000002,51799.5625,281.546631,671.0487059999999,14262.720703,830.208069,151.459442,939.886658,126.293076,77.839355,188.796555,511.678558,276.035614,919.4401859999999,208.286346,544.408875,1197.473145,279.0,277.759186,21766.1875,15810.086913999998,2047.2771,833.911743,186.989365
57,318.428802,627.497742,393.983276,5789.978027,279.69760099999996,161.898148,582.986633,239.292969,429.82382199999995,216.29031400000002,269.610931,1089.507568,809.076538,183.708038,854.320984,958.521606,510.532959,1382.1207279999999,1210.788208,465.578888,826.9599,676.940796,85.707077,440.045593,157.908829,274.10641499999997,468.950012,634.481506,141.449997,170.415375,1320.411499,1808.091064,254.47186299999998,518.9072269999999,1346.217773,139.071777,23219.515625,1437.007324,506.178375,2752.681152,2676.4375,3828.9343259999996,3111.373779,3818.7170409999994,651.076721,184.476471,296.915894,826.464172,352.729523,553.2919919999999,454.34710700000005,185.735229,3093.987061,361.535797,118.81468999999998,138.63501000000002,140.544052,1017.7141109999999,1193.6990970000002,271.1026,874.6143189999999,6015.945313,745.345398,1351.251343,411.88092,422.223663,242.683731,689.430969,269.559479,222.529602,426.998901,83.261719,102.173599,233.566376,131.99498,51947.832031,280.0867,672.425964,14137.353516,829.962524,150.310928,938.513977,125.307465,77.64984100000001,183.532669,508.066498,276.23291,918.1264039999999,210.69456499999998,541.07251,1193.0471189999998,280.049988,280.763458,22493.660156,15870.52832,2014.098267,829.933228,186.49678
58,322.03140299999995,631.415344,402.421051,5964.836914,289.43780499999997,162.571823,593.547546,253.621063,434.32547,220.51251200000002,272.237183,1119.827026,855.835083,184.139969,893.071533,1000.6706539999999,506.027252,1391.596802,1220.5820310000001,472.37933300000003,834.4013669999999,701.401978,86.181656,457.088562,159.894485,272.477234,469.64999400000005,645.405762,143.649994,175.645523,1338.7973630000001,1811.575684,258.24179100000003,530.2318730000001,1395.799805,143.286072,23785.283203,1441.577026,507.30593899999997,2753.737549,2690.607666,3978.016602,3154.498535,3915.997803,658.631775,185.53035,305.593292,854.7017210000001,362.10787999999997,566.654358,458.311218,188.508148,3147.322998,358.116669,121.44696,139.13549799999998,145.757919,1056.450195,1188.452026,275.732635,885.3974,5987.254395,756.527771,1364.028564,414.473236,433.71850599999993,249.411789,688.696228,269.658142,227.001602,427.827454,84.732765,104.33892800000001,238.235413,134.158844,52864.0,277.97052,686.10083,14157.472656,837.821472,152.655807,993.913879,124.63546799999999,79.02376600000001,186.783188,517.418274,278.30429100000003,927.66394,212.857056,546.3913570000001,1245.1154789999998,281.950012,282.493195,22404.275391,16309.257813,2021.481934,823.383362,188.023819
59,320.012543,638.760803,401.56777999999997,5968.338379,289.182709,160.615997,593.7459719999999,252.20546000000002,439.700867,222.64538599999997,274.912964,1129.286255,862.5011599999999,183.036163,879.291382,994.079041,506.76995800000003,1399.147949,1191.019775,461.927643,841.593201,699.421326,86.466385,457.782166,165.007523,271.426544,473.35000599999995,643.289001,145.25,177.34046899999998,1334.101929,1795.5052489999998,258.96679700000004,532.323486,1401.390625,143.482117,23920.076172,1440.881714,506.472504,2756.714844,2695.134033,3994.7304689999996,3193.724365,3923.1923829999996,673.6424559999999,184.907608,307.32876600000003,866.4852289999999,370.672577,574.485779,456.639618,188.953781,3158.5151370000003,359.900574,122.67231000000001,139.13549799999998,147.003723,1051.31189,1200.7285160000001,287.012146,895.236145,5979.322754,753.24176,1375.891846,422.39682,436.35586500000005,245.94807400000002,695.112915,270.59527599999996,226.75856000000002,438.062561,84.830833,107.603897,239.12322999999998,135.50521899999998,56728.515625,275.619232,689.347351,14454.194336000002,825.0997309999999,151.937988,1050.735474,126.113899,80.350296,188.845078,519.793396,282.447021,931.8486939999999,216.838013,546.246277,1247.154419,286.299988,281.355194,22751.90625,16310.950195,2016.964355,845.119141,186.398254
60,323.024536,635.308411,408.93045,5978.893066,288.84259,163.419327,594.9854740000001,251.5867,458.62841799999995,230.132202,276.449097,1153.7807619999999,894.414185,184.09198,885.2529910000001,1007.57074,508.601929,1399.888184,1199.898804,469.41272000000004,850.88269,704.026428,87.2257,461.05203200000005,167.042816,274.215515,480.39999400000005,642.875427,148.0,186.251099,1360.692261,1836.202271,259.256805,540.591309,1421.939331,146.177292,24332.490234,1446.842407,512.037109,2820.4379879999997,2708.369629,4034.774414,3198.069336,4034.7624509999996,683.135925,187.159073,321.857208,868.2211300000001,372.06683300000003,580.0167849999999,460.07836900000007,196.628799,3188.97168,357.02652,124.35150900000001,139.13549799999998,149.449173,1074.731323,1212.114014,290.06601,892.552856,6007.37793,756.871033,1382.602295,426.06518600000004,436.10705599999994,248.96324199999998,695.553772,270.74325600000003,229.88560499999997,434.724579,86.792244,108.961449,241.194839,139.111633,56303.851563,274.631683,687.773254,14488.682616999999,840.277466,154.091446,1029.163818,127.40641000000001,81.487335,190.543091,519.249146,288.71051,952.1401369999999,218.21409599999998,561.33252,1255.906982,292.399994,282.174591,22686.701172,16392.203125,2042.7592769999999,861.0812380000001,194.870911
61,318.708282,636.924438,405.486145,6020.577147999999,284.940857,163.35415600000002,591.068542,248.313812,461.292938,230.219269,271.64257799999996,1153.233032,912.001831,182.316299,881.539246,996.2666630000001,511.968872,1407.587524,1203.6716310000002,474.66137699999996,847.086975,699.867004,86.181656,458.079437,163.716858,271.789642,476.35000599999995,634.116577,144.850006,185.81526200000002,1368.945923,1802.523315,271.823334,540.832642,1422.9692380000001,144.60919199999998,24419.142578,1443.961304,507.37945599999995,2798.4448239999997,2691.591553,4014.528564,3194.678955,3977.10376,682.787964,186.34471100000002,321.90682999999996,861.77124,371.302979,574.143188,461.46344000000005,194.20251499999998,3209.474121,343.696869,128.390671,143.313721,155.309021,1065.244995,1205.332275,306.61584500000004,880.875427,6075.97168,748.63147,1371.5153810000002,431.445404,440.336761,251.056427,702.411316,274.294617,228.81068399999998,435.657257,85.468292,108.864479,240.832809,139.35206599999998,55315.851563,272.51550299999997,690.085205,14509.494141,850.052124,153.230072,1034.556885,127.91419199999999,81.58208499999999,190.737167,514.05365,288.90774500000003,962.699402,214.970383,558.769714,1254.315674,287.049988,281.71939100000003,22525.570313,16372.886719,2046.256836,866.078491,191.422745
62,317.714203,626.983521,406.782135,5996.208496,285.932861,161.246201,591.5643309999999,243.36070299999997,456.42392,229.43572999999998,271.543457,1172.94812,912.049133,182.988174,878.020874,988.2679439999999,499.64001500000006,1418.939087,1181.7307130000002,465.80709800000005,853.230042,700.411682,84.75795,461.299774,164.362198,271.862061,476.049988,632.85144,145.100006,187.41333,1365.733276,1795.9433589999999,272.69329799999997,544.789917,1430.5219730000001,144.658188,24847.140625,1452.952026,508.458099,2805.119629,2698.72583,3984.3339840000003,3187.4213870000003,3962.76416,699.041382,185.386642,322.551422,878.3508300000001,374.191071,578.20575,460.69928,193.855881,3222.052979,346.32318100000003,132.339066,143.844391,155.816574,1065.096802,1204.292725,310.802582,874.912476,6165.472656,775.606506,1369.424438,436.483276,437.649658,247.61763,702.264404,275.873016,228.90840099999997,437.669861,85.223122,110.12508400000002,243.59495499999997,140.890823,55909.93359400001,274.584656,688.5603639999999,14488.682616999999,848.087341,154.56999199999998,1032.39978,126.85246299999999,82.245354,191.052505,516.082336,288.463898,957.103516,215.166977,557.464233,1239.048218,288.700012,281.082062,22483.75,15974.883788999998,2054.078125,878.256226,192.210892
63,314.080933,618.879089,405.801849,5912.01416,280.925751,161.593918,586.506958,240.752319,456.28598,227.781677,269.858673,1169.861572,882.689148,185.91558799999999,883.298401,995.5245970000001,483.251068,1422.936768,1184.274414,471.01010099999996,858.673828,692.538513,84.378288,459.466675,161.780838,268.023346,473.35000599999995,629.810181,142.550003,186.05737299999998,1374.7285160000001,1795.797363,278.058228,546.430725,1430.129639,145.344238,24717.212891,1445.401855,498.971405,2793.450684,2580.936279,3984.881104,3192.339355,4052.100098,687.012878,185.099213,322.79931600000003,901.875427,380.133575,575.415771,455.82769800000005,196.282181,3257.709473,346.471832,130.296783,141.100449,154.84761,1054.819824,1183.006714,312.231018,884.4035640000001,6201.704102000001,622.241028,1373.265991,440.738525,437.450562,247.991425,711.17926,277.599365,231.791138,433.74279800000005,87.08645600000001,109.316368,243.06915299999997,140.409943,57942.921875,275.384094,687.428955,14474.509766,842.0948490000001,154.904968,1027.006836,126.390846,83.050751,191.41636699999998,517.467834,287.773438,953.745911,215.60929900000002,559.350037,1239.993164,285.049988,284.951263,22704.539063,16226.610352000002,2038.7758789999998,873.3074949999999,194.42756699999998
64,317.341583,616.773376,407.413544,5846.351074,277.789246,161.87643400000002,589.5314940000001,234.91484100000002,449.07250999999997,227.25933799999999,265.25036600000004,1153.830566,857.3952029999999,184.427902,883.982544,982.9387210000001,479.785126,1412.769775,1180.921265,469.09323099999995,862.319641,694.717285,82.859673,441.33370999999994,160.093048,267.22564700000004,459.89999400000005,618.423584,136.899994,180.730377,1360.444946,1794.590332,270.421661,537.519104,1414.779175,142.649048,24359.488281,1457.174072,497.549591,2740.243652,2584.675781,3948.916504,3161.541016,4121.050781,674.686279,184.04536399999998,319.72506699999997,893.234192,377.162842,572.038452,454.108276,191.47911100000002,3295.594482,335.47112999999996,130.750626,136.188049,151.57164,1047.457886,1170.87854,306.172546,878.838074,6203.270508,614.835144,1348.417725,439.320099,430.63333099999994,249.959991,703.488892,279.868378,227.833481,430.306641,85.419258,107.31298100000001,237.67605600000002,137.621002,57726.101563,274.866821,680.542297,14404.541991999999,856.977844,153.804306,1012.69104,123.436508,82.245354,188.52973899999998,515.043274,281.263367,952.626648,210.891159,554.466309,1222.5375980000001,277.100006,284.632599,22742.392578,16280.480469,1994.569702,876.849243,192.70349099999999
65,323.956146,623.9229740000001,413.228973,5849.075195,286.452454,163.61492900000002,591.5643309999999,236.197128,455.229034,231.30746499999998,266.092773,1178.524048,882.1691279999999,185.38771100000002,881.197205,993.307983,483.35009800000006,1412.226929,1171.298706,474.93515,869.2118529999999,697.044556,82.812218,447.923004,160.98658799999998,272.948517,471.799988,619.907715,135.800003,180.972534,1367.216064,1818.973389,268.633331,545.65863,1428.118774,143.77613799999997,24180.724609,1480.221802,493.970612,2751.240234,2589.94043,3954.835938,3215.020264,4138.038574,682.489807,184.907608,322.402649,903.5697630000001,375.336365,585.64563,460.221649,191.825729,3259.838623,335.37203999999997,129.752182,138.88720700000002,153.647949,1049.0389400000001,1174.690186,308.733856,887.335266,6190.541504,610.960571,1363.151611,442.15695199999993,425.358612,253.94699100000003,713.922241,277.846008,227.58917200000002,438.74978600000003,86.498024,108.637573,239.81378199999997,145.651276,59356.078125,278.111633,682.41156,14608.796875,860.612732,157.297699,1011.6614380000001,125.005997,82.43486800000001,190.90696699999998,518.30896,287.92138700000004,955.5949710000001,212.119843,557.174194,1232.881714,281.549988,285.406464,22764.990234,16102.140625,1998.796143,882.1376339999999,191.422745
66,327.626282,629.848267,410.542114,5841.146484000001,288.880402,165.95259099999998,588.29187,243.0513,453.161438,232.352112,273.575073,1174.4417720000001,904.9573359999999,184.283936,879.291382,996.680969,484.439392,1406.452393,1155.988892,470.918854,877.502441,696.4998780000001,82.859673,443.810883,167.837082,276.13534500000003,470.5,620.856689,141.300003,180.972534,1373.492798,1798.941284,271.678314,535.781738,1434.052856,145.050217,24184.994141,1473.764526,497.84375,2733.665283,2581.329834,3951.5527340000003,3224.618164,4114.405761999999,683.831848,185.57826200000002,320.41925,876.9029539999999,379.204437,586.967163,453.057556,192.469452,3268.158447,337.354156,131.839844,137.692429,160.338333,1053.386841,1166.571899,315.678894,881.869263,6206.550781,611.205811,1356.684326,436.630005,425.90600599999993,255.417206,707.26062,277.648743,225.09733599999998,438.062592,87.969086,108.08873,240.63551299999997,145.12233,59052.953125,280.32180800000003,677.836853,14521.089844,856.0445560000001,157.10626200000002,1010.1906740000001,126.483185,81.96109799999999,192.362427,512.569214,287.230927,953.259216,211.333496,558.963196,1236.114136,281.049988,282.447693,22715.042969,16181.204102000002,1995.15271,896.4987179999999,195.215698
67,327.24661299999997,612.488525,407.792725,5823.393066,288.682007,165.284698,587.052368,241.901337,438.87439000000006,227.34640499999998,276.84549,1177.9765630000002,906.2338869999999,181.596451,877.1413570000001,993.6646119999999,482.458862,1393.225342,1149.005737,469.549622,869.7612300000001,684.269287,81.48342099999999,444.15771500000005,170.468063,271.789642,465.5,616.647522,146.75,173.853714,1386.145508,1792.410034,272.499969,537.937134,1446.558716,144.511169,23988.5625,1453.498291,498.77526900000004,2701.97168,2596.533203,3933.446045,3189.904297,4051.10083,666.3359379999999,187.20696999999998,316.50201400000003,879.3425289999999,376.232635,595.434937,447.374054,186.676041,3269.644043,335.570251,129.026047,140.658401,161.63026399999998,1031.548462,1152.3647460000002,315.481873,869.5458980000001,6304.032715,621.848694,1357.65686,439.026642,426.85144,250.90692099999998,711.424194,270.39801,222.654343,440.71331799999996,88.4104,108.70253799999999,240.471756,143.006577,59772.15625,275.60101299999997,672.770325,14570.444336000002,840.621399,156.532028,1000.0422359999999,123.71347800000001,82.482239,197.019882,511.33221399999996,283.137482,955.3029789999999,209.908218,564.6688839999999,1233.279419,279.0,284.541565,22606.830078,16287.052734,2000.8850100000002,898.8275150000001,198.12204
68,328.06948900000003,609.99115,408.266785,5812.935059,290.089661,164.61679099999998,588.986023,244.953354,440.94100999999995,230.741577,279.620392,1188.979126,909.92157,179.62883,882.0767210000001,993.086426,498.055603,1400.4311519999999,1157.465576,472.424957,858.8735960000001,691.7957759999999,82.05289499999999,449.657013,172.404068,271.608093,472.39999400000005,621.221619,147.75,175.88768000000002,1388.1717529999999,1802.377441,271.146637,544.1142580000001,1475.003418,146.0793,24751.65625,1446.94165,513.605957,2711.191162,2593.778076,3965.978271,3178.253662,4080.7795409999994,675.382141,188.50036599999999,318.138306,880.045288,377.345062,599.937988,435.195068,187.765411,3310.1044920000004,337.601898,131.11369299999998,140.215347,158.954117,1045.135864,1145.285889,324.397125,871.483826,6362.785645,619.8378299999999,1377.690918,440.39614900000004,430.235199,252.950241,708.044312,271.729797,223.338394,444.689484,88.753647,108.864479,244.877396,144.881912,58182.984375,274.704071,685.4121700000001,14747.048828,844.894592,157.776245,1052.9417720000001,123.621147,84.140411,199.178787,525.582581,287.18161000000003,961.628845,212.70961,572.792175,1239.8439939999998,285.450012,290.185944,22742.59375,16603.304688,2045.3339839999999,909.355774,195.363495
69,328.19570899999997,614.4228519999999,405.991455,5779.326172,291.856323,164.883942,587.449036,249.37525899999997,444.11090099999996,234.00616499999998,285.170166,1176.831421,909.1651609999999,179.436874,891.507874,999.707031,499.045868,1409.413696,1164.086792,470.71347000000003,857.974609,681.941956,79.774979,450.746979,172.20550500000002,270.66650400000003,469.10000599999995,617.109741,148.899994,177.34046899999998,1382.3397220000002,1807.750366,273.176636,539.770874,1489.765015,145.93228100000002,24870.167969,1443.414917,506.938263,2718.922607,2586.151855,3969.9580079999996,3078.170654,4064.4414060000004,667.479126,188.260849,317.692078,873.5131230000001,380.930298,602.042725,437.774139,189.894592,3347.44458,341.813843,133.700577,138.69168100000002,166.382751,1055.5115970000002,1139.39502,315.82666,866.017822,6339.039063,614.737061,1380.8516849999999,451.20553600000005,428.742371,254.17126499999998,705.30127,271.631134,225.39048799999998,439.387909,89.342072,108.37963899999998,251.881393,144.97808799999999,59469.234375,277.630951,678.279663,14675.396484,858.647949,156.866989,1040.096802,123.528824,85.087936,195.58866899999998,526.473267,294.086182,964.1105960000001,215.953339,575.741699,1254.315674,283.399994,305.753571,22710.087891,16832.03125,2040.62207,905.5714109999999,203.983917
70,327.341522,621.5969240000001,404.85376,5791.777832,293.23562599999997,166.486923,592.6551509999999,248.888794,439.33340499999997,238.358963,287.399994,1175.2384029999998,935.0264279999999,177.037323,898.397949,1000.728516,494.193512,1444.8500980000001,1164.086792,467.587067,864.017761,680.506042,79.015663,453.174652,172.155869,274.10641499999997,468.39999400000005,623.046326,152.399994,179.471283,1405.865601,1811.72168,273.176636,534.881165,1491.7758789999998,146.863342,25447.847656,1438.497437,503.40835599999997,2708.982178,2580.247559,3958.516846,3086.049072,4067.938965,670.3618769999999,187.446503,336.03857400000004,882.154358,378.09198,608.258911,439.44577000000004,188.310059,3374.4345700000003,347.512421,134.17036399999998,136.86625700000002,168.18223600000002,1056.598511,1144.939331,311.393677,858.6635130000001,6468.688965,612.530029,1381.435181,460.694305,432.67352300000005,257.036926,699.619385,270.348633,228.37094100000002,442.4314269999999,89.047859,106.53721599999999,249.18534900000003,144.40106200000002,59612.51171900001,273.94872999999995,681.3294070000001,14561.722656,856.093811,156.340591,1032.203491,122.097816,84.89843,193.817871,526.671204,291.62027,981.239075,216.346542,576.515442,1244.4688720000001,281.649994,306.436401,22402.986328,17094.806641,2066.611084,914.6926269999999,208.56506299999998
71,332.466644,646.008301,410.162933,5860.358886999999,292.697113,172.208664,587.349792,245.08566299999998,443.467651,239.14248700000002,289.976715,1169.064941,943.0164789999999,177.613235,889.113403,1013.5456539999999,486.023804,1423.677124,1158.0561519999999,465.898346,871.109619,681.0507200000001,80.249542,457.088562,171.709091,272.65783700000003,465.950012,625.138733,150.699997,181.698929,1393.213013,1840.796509,271.098328,537.29425,1473.630127,145.736252,25364.470703,1435.318481,510.321106,2696.353027,2590.481445,3969.510254,3078.743408,4084.8767090000006,671.1572269999999,188.931503,336.980682,867.725281,376.28244,602.679077,439.01592999999997,193.212189,3350.614014,346.818695,137.083008,139.27079799999998,166.982559,1058.5253910000001,1155.037842,310.26080299999995,852.4520869999999,6542.375977000001,612.235779,1406.429321,457.955261,429.53857400000004,256.837555,711.130249,273.40679900000003,231.98657200000002,435.16638200000006,89.587242,105.437592,245.173325,144.49723799999998,60589.34375,276.45074500000004,687.478088,14508.601563,857.665527,158.829025,1056.814941,122.882576,85.751198,195.467377,529.0957639999999,290.337982,971.604309,220.130844,579.126465,1251.033447,282.100006,307.238831,22572.9375,16947.736328,2109.845703,919.738342,213.98361200000002
72,327.97454799999997,671.472534,403.40036000000003,5907.101563,290.760406,169.78192099999998,586.804443,253.621063,445.948975,237.48840299999998,290.521759,1177.827148,942.449219,178.28509499999998,897.7138060000001,1066.905396,493.94595300000003,1414.20105,1149.577148,460.71820099999997,874.006348,686.2005,79.82242600000001,456.19677699999994,171.212677,278.88766499999997,470.450012,625.430725,149.949997,183.345474,1387.0844730000001,1873.6967769999999,272.306641,545.064026,1503.349976,143.87413,25304.123047,1425.135742,527.578613,2673.6872559999997,2702.3666989999997,4004.181885,3060.455322,4100.31543,677.022339,188.021332,339.013702,870.701355,374.772644,611.783142,432.80703700000004,191.7267,3361.459717,338.59295699999996,138.915176,142.388626,165.967484,1078.189941,1162.512573,314.54599,851.5576169999999,6440.193848,617.14032,1420.0932619999999,458.737854,433.12136799999996,252.725983,720.583923,275.922333,230.66734300000002,435.706329,88.704605,107.958794,247.311035,146.08406100000002,60743.00390599999,278.52792400000004,690.921448,14448.643555,849.9539179999999,157.680527,1079.857178,123.34419299999999,84.47204599999999,200.85257,524.543518,291.866852,979.292603,225.83194,580.383667,1294.2497560000002,282.200012,309.693329,22402.789063,17047.611328,2103.5307620000003,933.468689,221.224777
73,330.66333,692.872314,403.147278,6166.884277,296.060394,169.826447,587.69696,251.940811,453.29934699999995,237.48840299999998,294.039948,1168.268311,932.4260859999999,178.76501499999998,914.083862,1090.159302,501.571045,1414.891968,1144.604126,454.305695,886.841797,684.021729,80.629189,486.91375700000003,173.09906,277.040253,473.549988,627.717712,151.149994,189.205154,1384.06958,1896.7366940000002,269.648346,547.380554,1461.516724,146.71633899999998,25485.863281,1443.365356,526.352905,2651.4057620000003,2692.4770510000003,4049.69751,3052.481201,4121.700684,673.791565,186.584229,354.285919,881.905884,372.597626,611.04895,426.598175,196.282181,3339.322998,341.516571,144.83445700000001,143.769241,169.79715,1067.665894,1147.018555,316.072937,871.7819820000001,6484.503906,620.279175,1426.269043,458.835663,448.298553,254.445358,716.910217,279.868378,233.208054,440.41882300000003,89.194962,110.673943,251.256958,146.805344,60869.023438,273.807098,702.431824,14465.392578,837.9688719999999,159.25972,1086.671875,125.60611000000002,83.477142,198.159988,537.408447,293.987549,973.9400019999999,224.45582599999997,591.069702,1300.814209,285.450012,319.22818,22698.097656,17258.212891,2084.9736329999996,939.4848630000001,216.643631
