,HINDPETRO.BO,RELIANCE.BO,BPCL.BO,MARUTI.BO,YESBANK.BO,IOC.BO,CIPLA.BO,ICICIBANK.BO,TATASTEEL.BO,VEDL.BO,SBIN.BO,BAJFINANCE.BO,IBULHSGFIN.BO,ONGC.BO,HINDUNILVR.BO,LT.BO,AXISBANK.BO,HDFCBANK.BO,TCS.BO,INFY.BO,KOTAKBANK.BO,SUNPHARMA.BO,ASHOKLEY.BO,TITAN.BO,BANKBARODA.BO,GAIL.BO,TATAMOTORS.BO,M&M.BO,PNB.BO,JSWSTEEL.BO,INDUSINDBK.BO,PEL.BO,ITC.BO,GODREJCP.BO,HDFC.BO,DLF.BO,EICHERMOT.BO,LUPIN.BO,BHARATFORG.BO,BAJAJ-AUTO.BO,DRREDDY.BO,ULTRACEMCO.BO,HEROMOTOCO.BO,BAJAJFINSV.BO,AUROPHARMA.BO,POWERGRID.BO,ADANIPORTS.BO,GRASIM.BO,BIOCON.BO,LICHSGFIN.BO,TECHM.BO,HINDALCO.BO,BRITANNIA.BO,BHARTIARTL.BO,PFC.BO,BEL.BO,RECLTD.BO,ASIANPAINT.BO,APOLLOHOSP.BO,M&MFIN.BO,GLENMARK.BO,NESTLEIND.BO,DIVISLAB.BO,ACC.BO,HAVELLS.BO,TVSMOTOR.BO,WIPRO.BO,UPL.BO,DABUR.BO,AMBUJACEM.BO,CADILAHC.BO,FEDERALBNK.BO,BHEL.BO,MOTHERSUMI.BO,TATAGLOBAL.BO,MRF.BO,COALINDIA.BO,PIDILITIND.BO,PAGEIND.BO,HCLTECH.BO,NTPC.BO,SRTRANSFIN.BO,NMDC.BO,TATAPOWER.BO,PETRONET.BO,ZEEL.BO,MARICO.BO,COLPAL.BO,EXIDEIND.BO,TATACHEM.BO,SIEMENS.BO,TATAMTRDVR.BO,INFRATEL.BO,BOSCHLTD.BO,SHREECEM.BO,BAJAJHLDNG.BO,CUMMINSIND.BO,CROMPTON.BO
82,351.194977,670.811462,457.660858,6031.326172,303.334839,184.91081200000002,570.144836,247.38449100000003,414.800964,217.960434,281.652008,1238.6152339999999,892.492798,172.622223,883.386536,1073.487427,494.391602,1428.365845,1091.79895,414.83007799999996,873.706726,657.926453,77.117386,467.64132699999993,173.694748,285.477722,443.549988,613.095337,153.850006,183.78131100000002,1406.3598630000001,2181.148682,269.793335,526.434021,1461.369507,166.121689,25241.591797,1393.737183,511.26721200000003,2699.186279,2569.6201170000004,3926.4819340000004,3060.3598629999997,4344.190918,635.411255,202.29658500000002,322.997681,892.94519,368.41488599999997,630.3828129999999,395.601501,183.90313700000002,1681.359131,331.994904,146.29078700000002,159.135101,182.854919,1034.2028810000002,1144.295898,334.987061,905.9694210000001,6140.867188,621.0148929999999,1466.53186,475.31872599999997,466.832001,247.591339,757.027039,286.280548,235.01588399999997,435.60818499999993,89.881454,112.22544099999999,162.55248999999998,144.112549,63039.023438,259.025818,701.595642,13911.825195,792.101746,157.63266000000002,1067.398193,116.74305,80.824066,209.15948500000002,516.52771,295.446869,960.45343,228.10611,617.228821,1274.760498,271.649994,318.077454,22262.962891,17437.767578,2037.5128170000003,919.8839109999999,207.727661
83,350.30953999999997,670.591064,455.98657199999997,6102.09668,291.941315,181.660049,569.1531980000001,240.208267,417.144348,217.634552,282.345734,1246.5313720000001,913.1085210000001,172.238281,890.2374269999999,1080.0115970000002,483.20156900000006,1443.073364,1104.41626,418.82574500000004,887.091492,649.508667,77.73432199999999,474.97378499999996,178.361023,291.236298,444.0,620.053711,155.149994,183.58758500000002,1410.462036,2191.067139,270.083344,539.244995,1487.901367,168.571869,25312.757813,1409.7323,528.158142,2720.1713870000003,2570.407471,3988.612061,3057.160645,4350.786133,629.4561769999999,199.8535,328.89831499999997,948.2217410000001,370.705414,628.7186280000001,401.90588399999996,184.596359,1657.208008,334.53369100000003,146.19683799999999,158.77844199999998,184.838943,1043.321655,1146.325439,334.543793,902.789307,6185.018066,618.5626219999999,1470.859741,481.921722,485.273285,248.48587,766.431641,286.675171,236.237381,439.829742,90.76409100000001,112.77526100000001,163.902603,146.228317,63377.75390599999,257.009003,705.678345,13900.24707,799.50354,156.675568,1051.088745,117.666283,79.734413,209.608932,528.10614,296.084259,979.115295,232.89189100000002,618.582764,1295.555298,271.549988,314.498383,22361.859375,17510.732422,2038.290161,916.2451169999999,213.293976
84,351.89169300000003,685.4533690000001,452.383911,6034.779785,291.629578,180.40649399999998,558.6914059999999,236.99455299999997,414.295654,216.331085,279.620392,1241.602417,923.416443,172.670197,880.617004,1084.251831,481.072479,1477.424072,1096.276733,417.042389,877.302673,633.86145,80.866478,474.92419400000006,174.042236,290.077423,440.39999400000005,612.924988,155.050003,181.60206599999998,1418.22168,2273.561035,265.201752,536.574402,1478.289307,179.058624,25361.492188,1391.268921,526.156616,2712.10376,2567.061523,3948.419189,3060.64624,4293.577147999999,628.562866,196.97929399999998,323.24560499999995,933.503662,363.004181,629.5996700000001,407.73269700000003,185.78476,1654.726196,334.777771,147.08943200000002,160.78320300000001,189.083878,1047.807007,1152.958862,340.20816,897.025085,6168.059082,619.102173,1455.639526,479.720734,478.82876600000003,245.106461,764.227417,286.379211,234.038696,441.695068,90.616989,113.19512900000001,164.860794,145.69937099999999,63100.984375,254.121262,700.611816,13777.25,796.611633,159.881851,1030.82373,119.281952,79.544899,205.232727,523.059082,293.142548,1003.3660279999999,229.08277900000002,617.180481,1294.22168,270.600006,324.134277,22186.658203,17459.537109,2051.454834,940.406677,215.41214
85,352.017883,693.6068730000001,451.941193,6144.655761999999,293.95361299999996,179.259171,551.4523929999999,236.59838900000003,414.341949,215.632782,282.98989900000004,1264.952026,938.99469,174.205902,879.2564699999999,1111.842407,493.351837,1512.9592289999998,1104.767334,418.103363,891.985962,636.4363400000001,82.764748,477.35186799999997,177.616409,299.275909,445.10000599999995,615.284973,155.5,186.493225,1417.3320310000001,2371.0161129999997,267.038361,531.759949,1501.633423,186.21312,25897.482422,1344.913086,552.0299679999999,2746.102295,2566.717041,4123.119629,3060.3122559999997,4369.772461,623.302551,196.404449,328.55120800000003,973.0693970000001,353.841919,643.940918,410.31176800000003,188.854752,1658.973755,335.168396,148.451797,162.163803,189.591431,1053.228882,1152.8596189999998,337.400574,877.6455080000001,6128.39209,622.437195,1562.8127439999998,473.509003,481.30737300000004,244.41069,776.620056,288.796112,241.367661,442.971405,91.15637199999999,113.90689099999999,166.92906200000002,146.08406100000002,63548.273438,254.44209300000003,703.120483,13738.262695,801.8076169999999,159.068314,1029.944702,120.52831299999998,81.43995699999999,205.824097,518.952271,295.741058,1007.0595089999999,230.25480699999997,614.424255,1302.668091,271.25,329.044037,22281.394531,18466.259766,2083.322021,941.32843,212.998428
86,355.11859100000004,701.490967,467.236237,6169.461914,294.170898,185.441986,548.2294919999999,239.988419,417.09808300000003,219.170792,283.435883,1336.095459,946.130981,174.205902,897.963013,1121.710693,510.13690199999996,1516.364624,1096.3242189999999,419.435272,897.1800539999999,636.28772,83.618973,478.491333,180.594879,298.11706499999997,445.60000599999995,636.2332759999999,161.100006,188.478745,1435.56958,2436.290527,271.823334,559.797302,1518.74939,190.378403,25895.994141,1359.278809,554.055786,2781.733398,2603.470947,4213.105957,3156.90918,4518.516602000001,619.2332150000001,199.230759,328.799133,975.3843380000001,386.938538,658.918579,418.048981,189.845078,1705.147339,345.811737,151.03561399999998,160.649948,190.744949,1081.472168,1157.1665039999998,335.381134,894.441101,6164.696289,634.404358,1563.39624,474.34051500000004,484.77752699999996,245.777359,790.335205,289.634644,240.732498,448.960114,92.13707,114.973549,166.841873,145.891724,66294.351563,255.17550699999998,714.876892,14007.114258000001,803.3761599999999,158.589767,1063.833618,120.759125,80.681931,203.056427,522.5148320000001,305.105499,1007.8856810000001,229.815323,617.0354,1325.2905269999999,270.899994,344.461517,22385.642578,18968.876953,2101.830566,940.988892,217.678085
87,340.154266,693.582397,462.11672999999996,6232.741699,298.59222400000004,184.10343899999998,550.460754,243.862732,417.373871,218.28628500000002,283.832275,1306.124634,942.8193359999999,173.054123,914.288757,1124.9198,512.26593,1527.46936,1095.91626,412.685455,899.327576,636.4363400000001,83.191864,475.12240599999996,180.297043,299.638062,450.799988,657.1815799999999,166.199997,192.740341,1448.617432,2368.981201,280.958191,551.896667,1554.6485599999999,183.713943,25834.158203,1353.897827,545.341858,2773.714111,2569.374023,4211.265625,3160.729248,4526.36084,620.126404,196.643967,321.311798,964.6766359999999,374.29064900000003,661.5617679999999,408.878967,194.994766,1747.0340579999997,349.522278,148.16992199999999,160.070847,188.899307,1089.358521,1204.391724,325.579254,887.534058,6263.669434,631.903015,1558.922607,474.536163,497.96405,243.814346,814.973511,290.226563,240.781342,445.082184,92.529358,113.744957,168.083221,147.863235,68861.921875,253.846222,714.926086,14084.989258000001,784.895935,158.49406399999998,1028.772949,119.46658300000001,80.350296,203.458572,522.56427,316.480164,1008.0802,225.02951000000002,634.635986,1318.4741210000002,274.700012,335.46795699999996,22412.994141,19105.664063,2080.018555,981.4521480000001,216.889923
88,343.191376,689.517883,464.740021,6197.77002,309.910126,188.289047,556.21228,241.308609,409.56350699999996,217.7742,279.42217999999997,1280.335693,936.102966,172.334259,919.633484,1132.658081,501.02639800000003,1547.013794,1091.628296,417.155273,913.511475,630.791443,82.290184,473.19018600000004,180.048843,303.187073,455.950012,651.074646,164.699997,191.917068,1457.711426,2391.81665,275.59326200000004,557.5585940000001,1537.336304,185.821091,25781.949219,1320.328125,553.543274,2747.3510739999997,2551.907227,4211.713379,3148.743896,4523.5625,604.5935059999999,198.56011999999998,320.17132599999997,954.1331789999999,371.668457,656.128662,405.726776,192.86557,1747.5246579999998,349.522278,148.310867,160.070847,188.114944,1086.992554,1233.647583,327.500244,877.9933470000001,6529.642578,618.905945,1588.3905029999999,466.416901,498.75717199999997,246.348907,803.315613,284.652802,243.761795,436.98263499999996,92.774529,113.84191899999999,168.931686,146.324478,68798.867188,251.783554,710.1054690000001,14122.59082,796.611633,157.297699,1016.9069210000001,116.650726,80.16078900000001,203.695129,523.257019,311.381165,1006.476318,222.24597200000002,631.831421,1312.793945,276.950012,335.055023,22381.283203,19270.283203,2053.446533,989.748535,220.091797
89,338.98400899999996,683.0294190000001,454.595734,6347.919922,308.11517299999997,186.97174099999998,552.1465450000001,245.227478,412.412231,226.80546600000002,286.85495,1268.536499,948.3698119999999,178.813004,908.312378,1123.059814,504.64086900000007,1522.237915,1077.7303470000002,415.100983,900.576172,636.33728,81.10376,466.94772300000005,186.154709,306.916687,457.799988,651.950562,168.899994,192.740341,1429.342041,2409.629639,269.310028,557.462524,1507.616577,182.292847,25828.996094,1320.871216,558.473816,2758.011475,2563.2729489999997,4204.649414,3180.115723,4565.382813,601.5167240000001,198.895432,324.187714,953.802673,366.93798799999996,654.317688,398.276123,197.17349199999998,1779.160522,345.665283,149.861145,162.786972,187.007553,1104.589111,1222.162964,332.277985,884.005981,6532.273926,615.963257,1575.5042720000001,472.873138,491.37078899999995,245.553741,789.453491,282.67984,240.34159900000003,431.87744100000003,105.37656399999999,113.58301499999999,174.505524,147.141953,67747.453125,253.800415,706.022705,14327.717772999998,797.052734,157.345535,1010.8519289999999,117.38932,79.734413,200.35974099999999,517.962646,308.880707,1005.0183720000001,224.78533900000002,634.152466,1304.59436,279.649994,325.6026,22594.144531,19148.90625,2049.025879,965.48999,216.742157
90,349.075714,671.3256230000001,467.552887,6523.16748,308.219086,188.267807,549.865723,242.9823,409.104462,225.083008,285.66571,1264.254761,1000.049072,184.427902,902.48175,1111.167725,500.23416100000003,1521.843018,1087.140991,415.823334,916.757751,626.23584,79.347862,480.62173499999994,187.445374,311.40725699999996,451.64999400000005,652.534485,170.75,189.64099099999999,1432.7028810000002,2477.221191,269.310028,568.642151,1552.637695,185.576065,25575.888672,1287.943115,566.284729,2789.945068,2539.262207,4183.807129,3200.170166,4574.826172,592.286255,197.362518,327.956207,953.8442380000001,360.895844,690.489136,399.279083,198.213318,1752.1352539999998,339.318329,153.619415,163.18774399999998,195.681976,1099.8573,1215.826782,327.15545699999996,885.943909,6544.164063,615.0313110000001,1546.7658689999998,468.07986500000004,490.478485,246.001007,788.6698,280.262939,236.18852200000003,439.289764,110.37815900000001,113.357079,174.549622,151.710068,68286.328125,252.33360299999998,707.5476070000001,14549.962891,806.023254,155.144241,984.7761230000001,117.71243999999999,78.929008,201.471542,529.244141,312.80304,1000.595764,225.37135299999997,631.686462,1317.88147,273.799988,325.510864,22865.472656,19042.837891,1999.233398,969.808044,217.185486
91,336.294312,671.007324,464.23471100000006,6469.226074,308.275757,187.54541,549.667419,240.16470299999997,404.877655,223.54676800000001,286.755829,1264.653198,1010.0304570000001,183.27612299999998,907.777893,1105.424072,495.82748399999997,1521.497559,1108.704102,422.43771399999997,913.1119380000001,621.33374,78.683472,479.432678,188.388565,308.83648700000003,446.64999400000005,655.600098,174.25,187.219635,1420.000854,2500.105225,267.956726,577.758606,1540.96582,186.654129,25707.802734,1248.202515,560.792664,2807.856934,2552.39917,4281.254883,3216.54834,4549.144043,579.879822,201.913361,324.832306,956.1591800000001,342.754608,691.81073,400.90292400000004,195.044281,1753.018188,338.29306,151.129578,159.49176,194.620743,1100.0545650000001,1211.3220210000002,323.017944,879.2356570000001,6534.612305,612.481018,1565.049438,465.781067,494.890503,246.572525,795.870239,272.075012,237.21458399999997,445.474884,109.93683600000001,112.54931599999999,176.138779,150.123245,68557.03125,256.092285,717.779053,14559.264647999998,817.248535,155.144241,993.2727050000001,118.54335800000001,77.839355,203.363968,523.4549559999999,308.78268399999996,1004.823975,217.21600299999997,625.1587519999999,1325.1917720000001,270.450012,332.21011400000003,23137.990234,19473.181641,2011.1350100000002,1023.225342,212.16101099999997
92,336.073151,665.3757929999999,462.08541900000006,6456.336914,307.642822,185.293259,545.056335,262.353943,406.715729,216.424179,296.12109399999997,1290.840454,1011.2061769999999,181.16456599999998,929.156799,1112.80603,513.850403,1513.6501460000002,1103.8186039999998,422.731171,903.323059,625.641663,79.252945,487.211029,194.395157,309.887207,436.5,649.7365110000001,179.449997,188.042892,1406.7553710000002,2476.637451,271.726654,578.9101559999999,1534.442993,182.97886699999998,25573.308594,1247.5113529999999,546.660034,2818.613525,2564.4536129999997,4298.217772999999,3241.330566,4566.381836,587.869568,201.625931,336.782379,992.623169,350.12420699999996,701.4531860000001,399.89993300000003,190.5383,1757.559937,337.755981,154.371078,161.807144,195.358994,1114.299316,1226.8657230000001,324.98819,857.0733640000001,6559.807129,614.835144,1579.199951,477.07955899999996,492.70929,247.889496,795.772278,273.30816699999997,238.631516,448.223816,110.231049,112.678276,175.638123,149.353882,66833.726563,256.550629,723.977051,14274.283203,805.18988,155.287811,995.958374,118.266403,78.502625,206.013351,516.47821,303.879791,1014.5437009999999,230.889664,638.407593,1354.037842,266.950012,332.164215,22987.757813,19323.470703,2038.387329,1028.8532710000002,220.28886400000002
93,332.34036299999997,650.6113889999999,458.76721200000003,6467.231934,303.958313,184.060944,544.015076,262.88183599999996,397.848389,207.951569,293.296661,1268.3374019999999,1037.967896,176.029541,926.921753,1108.151367,499.986603,1512.317627,1100.422485,420.56399500000003,905.9700320000001,624.6513669999999,78.920753,487.31012000000004,186.005783,303.259491,419.75,642.680725,174.649994,183.829727,1391.5821529999998,2423.947998,267.811676,564.899597,1516.885742,181.99881000000002,25645.568359,1234.6759029999998,536.0665280000001,2775.730957,2560.271729,4301.202636999999,3211.248291,4400.900390999999,585.289001,200.14091499999998,342.038361,983.570251,344.413788,705.662598,394.550751,183.853622,1727.7093510000002,336.535431,152.210068,159.89253200000002,196.143372,1129.924072,1245.08252,323.116486,841.023132,6551.814941,614.344666,1609.834839,474.82962000000003,488.49554400000005,247.71557599999997,790.384155,269.214203,240.68364,457.50149500000003,114.15386200000002,111.546646,172.08847,146.228317,67932.429688,255.725571,723.042419,14056.886719,811.366272,153.182205,977.64679,114.896576,78.78688000000001,203.26933300000002,501.980347,299.271118,984.120911,235.62661699999998,614.521057,1338.873901,259.299988,335.972717,23055.244141,19154.076172,2019.4906010000002,1000.7133789999999,223.490723
94,335.060455,647.354919,452.604828,6449.965332,305.139252,182.021255,546.0479740000001,267.064148,396.930328,206.741196,295.972443,1266.893433,1052.077759,178.717026,928.2822880000001,1097.74353,506.126282,1515.229492,1110.838745,426.862335,904.271973,631.43512,79.110573,479.284088,187.594299,302.860657,423.25,648.714661,176.050003,185.282547,1407.941284,2418.185791,263.84845,562.356628,1500.505493,192.92659,26710.503906,1263.358276,537.1893309999999,2741.8286129999997,2559.730225,4388.154785,3241.091797,4398.102539,598.886536,201.146896,339.45996099999996,980.7595210000001,350.09036299999997,687.99292,402.144714,182.467163,1729.3574219999998,342.980011,154.183167,161.27311699999998,199.41935700000002,1150.330322,1251.666382,321.638794,847.0853880000001,6530.86084,615.570862,1667.311401,479.280518,496.52639800000003,249.778,787.249329,269.559479,254.852951,457.943268,115.96816299999999,113.615982,177.11853,146.90152,67433.5625,255.771408,733.2247309999999,14302.880859,822.983887,153.900024,974.521545,114.80426000000001,78.502625,201.235001,496.53750599999995,297.113831,959.8702390000001,233.917404,611.571472,1339.219727,261.549988,334.13729900000004,23221.728516,19293.548828,2011.2323,1016.384277,231.175217
95,333.57421899999997,651.59082,455.733429,6449.089844,302.843567,187.524155,546.94043,265.30328399999996,398.262115,209.953339,293.346222,1279.837769,1020.9890140000001,178.57304399999998,925.2210689999999,1119.68689,512.26593,1515.574951,1115.98999,427.426666,906.1198730000001,633.168152,78.683472,463.628296,185.459732,305.070221,426.700012,653.021118,173.550003,186.493225,1405.569092,2409.7658690000003,262.495087,617.118591,1494.130005,195.278748,26911.796875,1234.873291,542.632568,2747.927002,2543.69043,4411.086426,3141.724854,4370.871582,591.194519,199.422363,344.76556400000004,964.8003539999999,347.56777999999997,668.3652950000001,405.77450600000003,184.54686,1757.775757,337.365387,155.921356,161.27311699999998,203.52586399999998,1148.654297,1265.626099,319.520844,854.9366460000001,6532.80957,620.033936,1649.2224119999998,482.70431500000007,495.039185,252.809525,797.3397219999999,269.756805,251.62822000000003,465.25738499999994,116.017204,114.294762,175.92128,148.199829,66508.164063,254.946335,731.355591,14268.049805,829.3563839999999,154.139297,980.185974,115.95830500000001,78.64475300000001,202.890854,491.144104,296.819672,978.1433109999999,231.866348,614.037537,1428.919067,262.850006,335.37625099999997,23112.324219,19353.890625,2048.685791,1035.1605220000001,236.495255
96,335.029144,665.743103,460.220581,6547.536133,302.106659,187.50291399999998,555.071899,262.88183599999996,402.35101299999997,213.02581800000002,291.958771,1320.711792,1018.6375119999999,180.30071999999998,967.784607,1118.077393,520.881287,1531.022949,1106.380005,425.84643600000004,925.397949,636.13916,80.961395,477.203217,184.466904,302.49850499999997,432.049988,669.9061889999999,172.050003,191.23909,1414.959595,2444.126465,264.766724,615.695435,1542.6821289999998,195.425751,27645.013672000005,1243.710083,548.832397,2784.614746,2558.598877,4343.285645,3172.857422,4386.910156,614.3203129999999,201.67382800000001,348.038177,963.808655,333.44296299999996,682.559814,410.93267799999995,185.289597,1821.076782,363.924988,156.203232,163.811905,201.634109,1141.21167,1291.911865,327.943542,882.863037,6743.521973000001,625.429016,1647.617798,490.138824,492.80841100000004,248.659821,806.8913570000001,278.38861099999997,253.680344,461.4776,114.791321,114.74663500000001,177.98954799999998,148.969193,65801.867188,255.129669,734.306885,14457.34375,825.777893,155.287811,987.8524779999999,116.281433,77.412964,205.658508,510.68893399999996,309.371033,990.8761599999999,240.754257,623.708191,1443.194092,264.049988,336.56924399999997,22990.435547,19408.960938,2056.7497559999997,1031.861328,233.44116200000002
97,333.28945899999997,664.3719480000001,460.72689800000006,6578.762207,298.39386,183.890961,556.3114009999999,264.466431,404.648163,219.682877,295.32827799999995,1332.4610599999999,1005.656189,176.797394,950.535767,1115.475464,512.067871,1526.8278810000002,1115.269043,426.139893,935.7861330000001,642.0811769999999,81.91053000000001,496.87204,186.551834,296.016602,427.39999400000005,668.178772,172.050003,188.817734,1410.017212,2455.73877,267.425018,610.705444,1531.794678,198.80699199999998,29183.800781,1243.4633789999998,551.175659,2879.551514,2551.021484,4380.692871,3307.893066,4462.506836,618.8857419999999,199.37446599999998,355.971832,958.0613400000001,331.93219,675.805176,414.89682,191.52861000000001,1813.199707,357.480408,151.928192,162.29705800000002,197.89671299999998,1151.217529,1308.643677,332.721313,898.7642210000001,6678.174316,622.780579,1646.547852,502.757904,494.98962400000005,250.87133799999998,807.919983,274.639923,253.973495,482.92913799999997,113.761581,112.646286,174.984634,148.103653,65942.15625,252.058609,742.423279,14612.004883000001,822.199585,153.134354,993.809875,115.35819199999999,78.123604,206.88858000000002,539.68457,305.93902599999996,979.2124630000001,241.92627000000002,615.826538,1388.0209960000002,264.75,347.444061,23213.601563,19812.369141,2097.118408,1017.694458,235.60856600000002
98,338.002686,661.507202,461.6427,6545.005859000001,280.368347,184.549622,561.864624,261.209106,401.294067,220.101852,294.48590099999996,1309.808716,990.605652,177.325287,952.3820189999999,1117.5667720000001,497.708984,1528.5058589999999,1119.18689,435.192322,952.2174679999999,647.280396,81.198677,489.985474,185.211517,296.125702,430.39999400000005,664.577942,168.850006,191.04538,1396.9198,2525.2185059999997,265.153381,610.337891,1519.190796,203.805344,28953.027344,1238.279663,545.024536,2882.192627,2543.444336,4378.35498,3377.750732,4388.709473,618.1414179999999,197.506226,354.186737,951.487732,325.724762,668.756897,422.204163,189.151855,1811.581055,356.308624,150.190002,159.71418799999998,198.127426,1116.221558,1297.604614,325.973297,754.659851,6646.450195,614.050476,1631.473755,501.19271900000007,511.49752800000005,251.86527999999998,807.332214,276.612915,252.50769,477.77487199999996,112.68281599999999,110.60994,180.01371799999998,146.661087,65345.09765599999,253.204529,737.947021,14779.926758000001,830.630859,151.937988,966.806335,116.142944,77.791977,205.9897,521.079895,306.674438,986.5023189999999,239.045029,607.896667,1374.832642,265.0,343.63559,23274.347656,19606.191406,2113.537598,1020.896484,233.638184
99,339.268768,657.9813839999999,459.65173300000004,6627.255371,278.034851,187.672897,561.517517,265.963837,418.751984,224.664032,297.75631699999997,1326.9846189999998,999.636108,179.38888500000002,954.8114619999999,1116.795776,495.13430800000003,1535.119263,1121.511108,429.797028,972.1947630000001,646.191101,81.81562,479.036346,187.296448,299.529877,431.85000599999995,669.687195,166.949997,195.500687,1397.80957,2773.586182,268.101715,616.191589,1528.8029789999998,205.81448400000002,28722.253906,1267.998779,547.587524,2873.837158,2633.43457,4408.998047,3358.985107,4548.994629,609.1094969999999,197.98526,352.302521,969.513428,336.314148,671.351074,422.777313,196.480255,1832.151733,355.283356,150.37791399999998,160.293289,202.049362,1130.959351,1292.5058589999999,326.318085,711.82605,6443.583008,612.284851,1635.8500980000001,502.170929,520.172913,251.59193399999998,818.598145,272.76556400000004,252.312302,478.90387000000004,114.791321,111.19175,181.559784,148.632599,65632.953125,254.533783,739.078308,15272.211913999998,834.4544070000001,152.895081,972.324158,118.63568899999999,78.929008,213.55935699999998,519.694397,303.291443,966.1881099999999,240.60775800000002,608.912048,1402.641602,264.600006,340.607147,23936.712891,20119.740234,2137.0979,1033.705078,236.24894700000002
100,341.86261,664.225037,462.622986,6763.397461,280.292816,189.71258500000002,559.683044,266.536285,419.900513,221.638107,304.247589,1338.435425,990.041321,177.66124,969.9711300000001,1121.22876,496.718719,1539.018433,1151.3183589999999,431.851288,960.8077390000001,645.745422,82.195274,483.39620999999994,192.161301,297.537628,437.299988,665.3321530000001,174.550003,195.306976,1417.579102,2714.07373,273.99832200000003,611.530029,1536.649658,208.019653,29089.804688,1274.169678,548.783569,2904.185791,2679.635498,4463.516602000001,3456.1076659999994,4551.79248,609.903503,198.799622,351.26122999999995,963.68396,333.29361,680.65094,423.732544,194.549118,1841.716064,365.877869,151.41142299999998,162.47538799999998,200.157608,1127.509033,1298.347168,333.263123,709.6893309999999,6311.864258,611.941467,1681.947998,507.404449,528.253357,255.84103399999998,809.3894650000001,270.20068399999997,254.65754700000002,479.934753,113.026054,110.254051,182.583618,148.392181,65841.671875,252.287796,750.195251,14974.168945,832.78772,152.895081,984.6296390000001,118.081741,79.45015,212.589493,516.725586,303.977844,948.595398,239.09388700000002,621.000427,1397.356445,267.0,345.012146,24366.099609,19827.476563,2173.483154,1015.4624630000001,239.598602
101,342.906647,662.2662349999999,459.209961,6761.743164,274.832214,188.713989,554.427246,272.78747599999997,453.29934699999995,225.54853799999998,304.891754,1317.127197,1015.439148,176.701416,977.939514,1127.810913,497.758514,1538.475464,1162.759155,429.90988200000004,950.1198119999999,644.3094480000001,83.334236,477.946411,190.820984,295.79931600000003,449.64999400000005,670.417114,165.050003,200.149704,1408.583862,2740.393555,272.45166,605.63031,1522.9178470000002,210.126785,28900.023438,1280.636841,548.368591,2912.541504,2688.3442379999997,4453.119629,3478.788574,4470.600586,603.352905,199.518173,346.352295,969.3896480000001,329.492279,675.805176,412.41323900000003,196.43074,1798.387329,367.147278,151.552368,160.337372,203.202896,1137.465576,1268.8436279999999,328.239044,693.589417,6388.274414,608.017822,1651.848267,497.720032,528.2037349999999,251.492554,812.818298,272.42028799999997,252.019104,469.380829,112.68281599999999,110.479996,180.841614,146.805344,67933.632813,253.47955299999998,761.213745,14854.636719,837.346436,152.464401,987.7058720000001,118.12790700000001,80.871437,212.82605,518.754272,302.50698900000003,949.9075320000001,237.580002,616.938721,1385.946411,270.950012,358.089478,24023.818359,18746.496094,2159.492432,987.2741699999999,238.071548
102,336.294312,649.852417,451.024414,6652.012695,264.799194,186.886765,553.98114,270.322449,447.28073099999995,215.260361,300.233917,1306.821533,991.593628,173.678009,959.524658,1106.25293,487.063599,1538.327393,1202.0053710000002,434.199066,941.8792109999999,647.5775150000001,82.005447,467.195435,186.402908,293.44491600000003,438.200012,657.54657,158.600006,185.379395,1386.985596,2707.727295,268.77832,580.823853,1509.725464,203.560318,28138.71875,1288.387451,515.001709,2856.117432,2635.599854,4327.516602000001,3434.238525,4306.967285,596.305969,199.37446599999998,345.06307999999996,933.4620970000001,328.098022,660.436035,403.290955,191.62767,1743.355469,362.069733,146.33776899999998,155.661575,201.449539,1133.8178710000002,1238.3007810000001,315.137085,671.1290280000001,6361.959473,600.808167,1624.5686039999998,485.443329,525.130249,260.214386,799.837891,268.770294,245.911621,461.03582800000004,109.00518000000001,106.407288,177.640747,141.852524,66893.585938,253.47955299999998,758.557495,14468.524413999998,831.6602780000001,150.980881,970.956909,114.619606,79.308014,209.798187,509.996155,299.761383,951.948669,233.38021899999998,604.366882,1362.336182,264.399994,347.48996,23146.910156,18709.515625,2116.160889,1021.3332519999999,228.121124
103,329.809204,645.665527,444.040955,6603.130371,270.18411299999997,184.953323,558.740967,270.41058300000003,449.67040999999995,214.18965099999997,305.387268,1285.961426,979.647034,172.766174,979.105713,1107.669678,495.97601299999997,1539.807983,1189.0561519999999,432.483398,936.3355710000001,646.141541,80.629189,466.799103,187.197174,290.512054,442.950012,648.690308,155.399994,187.461777,1373.54248,2743.63501,276.366577,586.136902,1492.168335,203.31530800000002,27696.427733999997,1298.260986,515.636353,2853.8122559999997,2613.6557620000003,4338.261719,3412.130371,4168.217285,591.938965,197.266708,346.302704,927.177429,325.309509,668.169556,397.607452,189.20138500000002,1759.8847660000001,363.778503,145.304245,155.260803,200.249893,1106.264893,1244.488525,310.457794,655.774414,6401.907227000001,599.680054,1633.759155,474.047028,520.6190190000001,258.077423,775.6403809999999,271.779083,245.47189300000002,450.923645,110.231049,106.084373,183.97683700000002,143.92021200000002,65728.929688,253.937912,748.7195429999999,14372.443359,829.3563839999999,151.890137,976.914307,113.696381,79.781784,212.02177400000002,505.345032,303.73269700000003,986.113403,232.25703399999998,598.1776120000001,1359.174805,266.700012,347.857025,22822.662109,18564.675781,2112.322998,939.0966800000001,219.40216099999998
